2,dimensions
57,vertices
81,edges
25,faces
-23.412944272759788,-5.641534880651158
-19.685363721224526,7.261886046524385
-13.604591458400275,-1.9405288060334043
-11.43309790478452,-11.73728894831901
-8.562877018946313,4.953950860086353
-7.883740326616269,-8.204350584386567
-7.700351441782848,-9.563268221808837
-6.748316853329007,-10.650292559894575
-6.066765852977395,6.9310719174243935
-4.8545605609533835,9.23012796524337
-4.714006129104413,9.627103923141249
-4.32471595566524,-5.563039194319162
-4.059571290751873,1.9826050633535621
-3.541084296566537,-0.3348069561619996
2.810026564743633,-8.368013859996708
3.118097519077515,-7.339616195115599
3.1307136134482443,0.33756705596477043
5.218655328517149,-4.119831663436834
5.333245230288383,5.957652002501173
5.6425838258785745,-3.6930547796198083
7.436279142058629,4.4035212465241065
9.51119432055559,3.0868277067138608
10.769072452919119,-1.262803136914668
11.232780889740399,12.728010902533791
13.946539600665275,9.128051205818071
15.723394603422653,8.858503656453388
16.420009185932113,8.618580330287827
17.534730556542122,-4.580693847069855
20.80110345316046,-4.474396904533565
22.005849238169233,-2.8450941178475615
26.737149753880054,0.25687527890444073
33.159481063833844,-8.389017504484658
31.1681408771861,9.401564820166678
18.013042975400506,13.392962555537196
16.18352674937026,13.717484940289117
-21.735392260904323,12.592256120691289
-39.8591654660895,1.2576165149927858
-14.175726520604496,-14.026447674013275
-8.818428746640725,-14.630937806346664
15.547947126187397,-13.82047397740686
39.95405016653512,0.7187758431218259
26.323982352108906,11.29396380410013
23.061390055093675,12.256089429430986
17.099893024358607,13.560249195142621
12.05556051382713,14.30251897955669
-6.1366435291436545,14.8224251852166
-20.339123170096187,12.916124018332734
-30.670027388595564,9.62917505215691
-34.993050189629955,7.266552167545607
-33.25086641113658,-8.337995624491711
-22.582780103735892,-12.380782982785254
-12.083257067002945,-14.299231889267313
-9.550704372041798,-14.56615105195773
-2.6263480786017124,-14.96763208869926
3.1828448986259903,-14.952437868309309
9.619750956475556,-14.559760216420594
25.179785696443428,-11.655072347031629
1,3
1,49
1,50
2,5
2,47
2,48
3,5
3,6
4,7
4,51
4,52
5,9
6,7
6,12
7,8
8,53
8,54
9,10
9,13
10,11
10,17
11,19
11,46
12,14
12,15
13,14
13,18
14,16
15,16
15,55
16,18
17,20
17,21
18,20
19,21
19,24
20,23
21,22
22,23
22,25
23,28
24,25
24,45
25,26
26,27
26,44
27,30
27,43
28,29
28,56
29,30
29,57
30,31
31,41
31,42
32,41
32,57
33,41
33,42
34,43
34,44
35,44
35,45
36,47
36,48
37,49
37,50
38,51
38,52
39,53
39,54
40,56
40,57
42,43
45,46
46,47
48,49
50,51
52,53
54,55
55,56
54,53,51,52,57,56
71,17,16,70
67,3,2,66
78,10,9,13,8,1,3
7,8,14,24,26,19,12
81,50,41,37,34,31,29,30
73,52,49,50,72
79,16,15,9,11
39,41,49,51,47,45,44,40
61,46,45,48,60
21,33,35,22,20
35,38,40,42,36
32,37,39,38,33
77,2,1,7,4,6
76,5,4,12,18,20,23
63,43,42,44,46,62
80,30,25,14,13,15,17
65,6,5,64
59,55,54,58
69,11,10,68
75,23,22,36,43
19,27,34,32,21,18
26,28,31,27
25,29,28,24
74,48,47,53,55
